page_url,revenue_millions,industry,year_founded,employees,website,Revenue,3 Years Growth,Traffic Overview,% Search Traffic,Is Homepage Secure?,id
https://www.inc.com/profile/parrish-and-partners,12.1,Engineering,2013,63,parrishandpartners.com,12.1 M,485%,NA,30.57%,Secure,868
https://www.inc.com/profile/oh-partners,46.3,Advertising & Marketing,2008,110,ohpartners.com,46.3 M,484%,NA,63.53%,Secure,869
https://www.inc.com/profile/stratus-video,56.4,Telecommunications,2011,990,stratusvideo.com,56.4 M,483%,NA,19.70%,Secure,870
https://www.inc.com/profile/etegra,10.2,Engineering,2010,44,etegra.com,10.2 M,481%,NA,100.00%,Secure,871
https://www.inc.com/profile/harperscott,24.2,Manufacturing,2014,32,harperandscott.com,24.2 M,481%,NA,45.75%,Secure,872
https://www.inc.com/profile/crossfire-sound-productions,4.1,Consumer Products & Services,2013,60,crossfiresound.com,4.1 M,479%,NA,68.84%,Secure,873
https://www.inc.com/profile/firedisc-cookers,2.7,Consumer Products & Services,2010,6,firedisccookers.com,2.7 M,478%,52500,44.01%,Secure,874
https://www.inc.com/profile/softrams,16,IT System Development,2007,100,softrams.com,16 M,478%,NA,73.67%,Secure,875
https://www.inc.com/profile/mdsave,21.3,Health,2012,44,mdsave.com,21.3 M,477%,222670,74.27%,Secure,876
https://www.inc.com/profile/skynet-healthcare-technologies,4.7,Health,2013,34,skynethealthcare.com,4.7 M,477%,NA,100.00%,Not Secure,877
https://www.inc.com/profile/peridot-solutions,26.6,Business Products & Services,2007,160,peridotsolutions.com,26.6 M,477%,NA,NA,Not Secure,878
https://www.inc.com/profile/dock-street-trading,2.1,Consumer Products & Services,2015,9,dockstreettrading.com,2.1 M,476%,NA,NA,Not Secure,879
https://www.inc.com/profile/anchour,2.5,Advertising & Marketing,2013,19,anchour.com,2.5 M,476%,NA,16.48%,Secure,880
https://www.inc.com/profile/hawke-media,14,Advertising & Marketing,2014,NA,hawkemedia.com,14 M,475%,57260,61.48%,Secure,881
https://www.inc.com/profile/blue-canyon-technologies,31.1,Engineering,2008,121,bluecanyontech.com,31.1 M,474%,NA,51.21%,Secure,882
https://www.inc.com/profile/sojourn-solutions,4.2,Advertising & Marketing,2015,50,sojournsolutions.com,4.2 M,474%,NA,10.05%,Secure,883
https://www.inc.com/profile/mzeroacom,3.7,Education,2010,19,mzeroa.com,3.7 M,474%,61000,64.58%,Secure,884
https://www.inc.com/profile/fast-slow-motion,3.5,IT System Development,2014,25,fastslowmotion.com,3.5 M,473%,NA,NA,Secure,885
https://www.inc.com/profile/american-business-brokers,15.7,Business Products & Services,2013,4,americanbizbrokers.com,15.7 M,473%,NA,NA,Not Secure,886
https://www.inc.com/profile/the-retail-outsource,99.6,Retail,2000,"3,287",theretailoutsource.com,99.6 M,473%,NA,28.30%,Not Secure,887
https://www.inc.com/profile/procureit-network,4.7,Software,2013,2,procureitnetwork.com,4.7 M,473%,NA,NA,Secure,888
https://www.inc.com/profile/orion-consulting-group,5.1,Government Services,2013,57,orioncgi.com,5.1 M,472%,NA,NA,Not Secure,889
https://www.inc.com/profile/proforma-springboard-promotions,2.4,Business Products & Services,2013,7,springboardpromotions.com,2.4 M,471%,NA,100.00%,Secure,890
https://www.inc.com/profile/centralreach,16.4,Software,2012,142,centralreach.com,16.4 M,471%,1620000,19.05%,Secure,891
https://www.inc.com/profile/lmk-clinical-research-consulting,2.8,Health,2014,38,lmkclinicalresearch.com,2.8 M,470%,NA,100.00%,Not Secure,892
https://www.inc.com/profile/messagewrap,2.8,Advertising & Marketing,2011,14,messagewrap.com,2.8 M,470%,NA,100.00%,Secure,893
https://www.inc.com/profile/the-pet-loss-center,8.6,Consumer Products & Services,2014,96,thepetlosscenter.com,8.6 M,470%,NA,79.82%,Secure,894
https://www.inc.com/profile/health-union,29.6,Health,2010,126,health-union.com,29.6 M,469%,NA,54.26%,Secure,895
https://www.inc.com/profile/kartago-america,4.6,Food & Beverage,2014,3,kartagofoods.com,4.6 M,469%,NA,51.25%,Secure,896
https://www.inc.com/profile/cardflight,7.1,Financial Services,2013,45,cardflight.com,7.1 M,469%,NA,47.98%,Secure,897
https://www.inc.com/profile/clientserver-technology-solutions,3,IT System Development,2012,NA,clientservertech.com,3 M,467%,NA,99.18%,Not Secure,898
https://www.inc.com/profile/dlp-real-estate-capital,80.9,Real Estate,2010,296,dlprealestate.com,80.9 M,466%,NA,27.39%,Secure,899
https://www.inc.com/profile/friendly-home-services,9,Construction,2015,52,friendlyplumber.com,9 M,466%,NA,75.53%,Secure,900
https://www.inc.com/profile/zoup-specialty-products,2.6,Consumer Products & Services,2012,3,zoupbroth.com,2.6 M,466%,NA,100.00%,Secure,901
https://www.inc.com/profile/engagedin,2.2,Health,2013,8,engagedin.com,2.2 M,465%,NA,100.00%,Not Secure,903
https://www.inc.com/profile/holzer-resnick-contracting,4.4,Construction,2006,25,holzerresnick.com,4.4 M,464%,NA,45.45%,Secure,904
https://www.inc.com/profile/wishlist-rewards,2.7,Human Resources,2013,25,wishlistrewards.com,2.7 M,463%,NA,68.38%,Secure,905
https://www.inc.com/profile/edge-logistics,46.6,Logistics & Transportation,2014,43,edgelogistics.com,46.6 M,463%,NA,59.95%,Not Secure,906
https://www.inc.com/profile/visible-supply-chain-management,357.8,Logistics & Transportation,1992,802,visiblescm.com,357.8 M,461%,NA,47.92%,Secure,907
https://www.inc.com/profile/skynet-integrations,2,Security,2013,8,skynetintegrations.com,2 M,461%,NA,48.51%,Not Secure,908
https://www.inc.com/profile/luxe-rv,2.1,Travel & Hospitality,2014,NA,luxervrental.com,2.1 M,460%,NA,96.66%,Secure,909
https://www.inc.com/profile/burgess-civil,14.2,Construction,2014,55,burgesscivil.com,14.2 M,459%,NA,4.55%,Secure,910
https://www.inc.com/profile/chad-t-wilson-law-firm-pllc,5.2,Consumer Products & Services,2011,NA,cwilsonlaw.com,5.2 M,459%,NA,NA,Not Secure,911
https://www.inc.com/profile/flexprint-managed-print-solutions,257,Business Products & Services,2005,"1,000",flextg.com,257 M,458%,NA,30.29%,Secure,912
https://www.inc.com/profile/norada-real-estate-investments,2,Real Estate,2004,10,noradarealestate.com,2 M,458%,124380,79.98%,Not Secure,913
https://www.inc.com/profile/excel-impact,31.6,Insurance,2013,NA,excelimpact.com,31.6 M,458%,NA,100.00%,Not Secure,914
https://www.inc.com/profile/kord-technologies,70.1,Government Services,2008,243,kordtechnologies.com,70.1 M,458%,NA,76.61%,Secure,915
https://www.inc.com/profile/eva-garland-consulting,2.6,Business Products & Services,2013,21,evagarland.com,2.6 M,458%,NA,96.15%,Secure,916
https://www.inc.com/profile/brivity,10.3,Software,2012,90,brivity.com,10.3 M,458%,183660,4.86%,Secure,917
https://www.inc.com/profile/natural-force,4,Food & Beverage,2009,5,naturalforce.com,4 M,458%,253100,73.99%,Secure,918
https://www.inc.com/profile/wright-energy-partners,2.1,Energy,2015,15,wrightled.com,2.1 M,457%,NA,NA,Not Secure,919
https://www.inc.com/profile/tech-talent-south,2.8,Education,2014,15,techtalentsouth.com,2.8 M,457%,NA,38.36%,Secure,920
https://www.inc.com/profile/fhe,125.5,Manufacturing,2007,140,builtbyfhe.com,125.5 M,456%,NA,89.02%,Not Secure,921
https://www.inc.com/profile/beer-home-team,5.1,Real Estate,2008,NA,sandiegohomefinder.com,5.1 M,456%,NA,29.31%,Secure,922
https://www.inc.com/profile/global-soft-systems,2.1,IT System Development,2004,32,globalsoftsystems.com,2.1 M,455%,NA,100.00%,Not Secure,923
https://www.inc.com/profile/ecomitize,3,IT System Development,2013,39,ecomitize.com,3 M,455%,NA,72.40%,Secure,924
https://www.inc.com/profile/chenal-family-therapy,4.2,Health,2010,NA,chenaltherapy.com,4.2 M,455%,NA,32.08%,Secure,925
https://www.inc.com/profile/grand-canyon-gas-logs,2.7,Manufacturing,2014,10,grandcanyongaslogs.com,2.7 M,453%,NA,NA,Secure,926
https://www.inc.com/profile/volo,8.5,Consumer Products & Services,2013,65,volocity.org,8.5 M,453%,NA,47.62%,Not Secure,927
https://www.inc.com/profile/trupet,15.8,Retail,2013,54,trudog.com,15.8 M,453%,397930,21.17%,Secure,928
https://www.inc.com/profile/wafts-solutions,3.6,IT System Development,2014,40,waftssolutions.com,3.6 M,451%,NA,NA,Secure,929
https://www.inc.com/profile/freedom-real-estate,3.7,Real Estate,2014,4,freedomrealestate.biz,3.7 M,451%,NA,NA,Secure,930
https://www.inc.com/profile/volt-athletics,2.9,Consumer Products & Services,2011,25,voltathletics.com,2.9 M,450%,64950,54.54%,Secure,931
https://www.inc.com/profile/bluewater-media,66.5,Advertising & Marketing,2005,65,bluewatermedia.tv,66.5 M,449%,NA,99.01%,Secure,932
https://www.inc.com/profile/rkb-handyman-services,5,Retail,2014,12,rkb247.com,5 M,449%,NA,NA,Not Secure,933
https://www.inc.com/profile/e-contractors,32.2,Construction,2011,33,econtractors.com,32.2 M,449%,NA,100.00%,Secure,934
https://www.inc.com/profile/rivs,5.2,Software,2011,34,rivs.com,5.2 M,448%,145150,8.89%,Secure,935
https://www.inc.com/profile/motus,84.1,Software,2004,206,motus.com,84.1 M,448%,195720,18.31%,Secure,936
https://www.inc.com/profile/mj-seats,2.9,Consumer Products & Services,2014,1,mjseats.com,2.9 M,448%,NA,NA,Not Secure,937
https://www.inc.com/profile/inter-op,5.1,IT Management,2004,52,inter-op.net,5.1 M,448%,NA,NA,Not Secure,938
https://www.inc.com/profile/elevate-staffing,8,Advertising & Marketing,2014,32,elevate-staffing.com,8 M,446%,NA,21.75%,Secure,939
https://www.inc.com/profile/coffee-meets-bagel,15.8,Consumer Products & Services,2012,51,coffeemeetsbagel.com,15.8 M,446%,212450,63.86%,Secure,940
https://www.inc.com/profile/streamline-marketing,2.4,Advertising & Marketing,2014,NA,streamline-marketing.com,2.4 M,445%,NA,49.80%,Secure,941
https://www.inc.com/profile/gen-y-hitch,5.2,Manufacturing,2012,10,genyhitch.com,5.2 M,444%,NA,43.64%,Secure,942
https://www.inc.com/profile/reverbcom,36.1,Retail,2012,180,reverb.com,36.1 M,444%,16980,40.37%,Secure,943
https://www.inc.com/profile/tipping-point-solutions,5,Education,2011,36,tp-solutions.com,5 M,444%,NA,79.36%,Secure,944
https://www.inc.com/profile/needwant,3.8,Retail,2014,6,needwant.com,3.8 M,443%,NA,49.72%,Not Secure,945
https://www.inc.com/profile/socialfly,5.4,Advertising & Marketing,2012,NA,socialflyny.com,5.4 M,443%,NA,79.74%,Secure,946
https://www.inc.com/profile/everyware,4.1,Software,2015,12,everyware.com,4.1 M,442%,NA,25.55%,Not Secure,947
https://www.inc.com/profile/trash-butler,3.8,Environmental Services,2013,195,trashbutler.com,3.8 M,442%,NA,79.77%,Secure,948
https://www.inc.com/profile/channel-partners-capital,23,Financial Services,2009,41,channelpartnerscapital.com,23 M,441%,NA,100.00%,Not Secure,949
https://www.inc.com/profile/savan-group,13.8,Government Services,2006,67,savangroup.com,13.8 M,441%,NA,9.93%,Secure,950
https://www.inc.com/profile/onit,16.7,Software,2011,162,onit.com,16.7 M,441%,63970,14.77%,Secure,951
https://www.inc.com/profile/bettercom,20.7,Financial Services,2015,NA,better.com,20.7 M,441%,327990,11.00%,Secure,952
https://www.inc.com/profile/skuid,20.9,Software,2013,142,skuid.com,20.9 M,440%,NA,71.72%,Secure,953
https://www.inc.com/profile/forcura,7.1,Software,2012,41,forcura.com,7.1 M,439%,NA,63.32%,Secure,954
https://www.inc.com/profile/barnallen-technologies,63.2,IT Management,2009,483,barnallen.com,63.2 M,439%,NA,NA,Not Secure,955
https://www.inc.com/profile/dmb-financial,26.4,Financial Services,2003,147,dmbfinancial.com,26.4 M,438%,NA,70.71%,Secure,956
https://www.inc.com/profile/audantic,2.5,Business Products & Services,2014,7,audantic.com,2.5 M,438%,NA,NA,Secure,957
https://www.inc.com/profile/suite-management-franchising,3.1,Real Estate,2012,10,mysalonsuite.com,3.1 M,438%,NA,45.65%,Not Secure,958
https://www.inc.com/profile/the-hoth,18.7,Advertising & Marketing,2011,45,thehoth.com,18.7 M,437%,837020,26.53%,Secure,959
https://www.inc.com/profile/360-energy-solutions,4.8,Energy,2013,24,360energysolutions.net,4.8 M,437%,NA,NA,Secure,960
https://www.inc.com/profile/decode-digital-marketing,7.3,Advertising & Marketing,2013,30,decodedigital.co,7.3 M,437%,NA,59.59%,Secure,961
https://www.inc.com/profile/apetan-consulting,10,IT Management,2012,10,apetan.com,10 M,437%,NA,100.00%,Secure,962
https://www.inc.com/profile/virtue-capital-management,6.8,Financial Services,2013,23,virtuecm.com,6.8 M,436%,NA,24.33%,Secure,963
https://www.inc.com/profile/harts-servcies,4,Construction,2013,34,hartsservices.com,4 M,434%,NA,81.41%,Secure,964
https://www.inc.com/profile/ridge-wallet,19.6,Retail,2013,14,ridge.com,19.6 M,433%,1320000,21.92%,Secure,965
https://www.inc.com/profile/american-print-consultants,6.6,Business Products & Services,2015,17,apcink.com,6.6 M,433%,NA,82.90%,Secure,966
https://www.inc.com/profile/votto-vines-importing,39.6,Food & Beverage,2009,20,vottovines.com,39.6 M,432%,NA,100.00%,Not Secure,967
https://www.inc.com/profile/scott-vicknair-hair-checki,4.6,Consumer Products & Services,2011,21,svhclaw.com,4.6 M,431%,NA,96.58%,Not Secure,968
https://www.inc.com/profile/3d-solar,6.8,Energy,2013,43,3-dsolar.com,6.8 M,430%,NA,38.60%,Secure,969
https://www.inc.com/profile/vessel-fwp,4.6,Retail,2012,9,vesselbags.com,4.6 M,429%,NA,42.09%,Secure,970
https://www.inc.com/profile/choozle,17.4,Advertising & Marketing,2012,NA,choozle.com,17.4 M,428%,NA,44.69%,Secure,971
https://www.inc.com/profile/ease-logistics,53.5,Logistics & Transportation,2014,45,easelogistics.com,53.5 M,427%,NA,64.11%,Secure,972
https://www.inc.com/profile/crisp-marketing,10,Advertising & Marketing,2007,50,crisp-results.com,10 M,427%,NA,NA,Not Secure,973
https://www.inc.com/profile/darn-good-yarn,7.1,Retail,2008,17,darngoodyarn.com,7.1 M,427%,291210,25.52%,Secure,974
https://www.inc.com/profile/beemac,125.9,Logistics & Transportation,1984,188,beemac.com,125.9 M,427%,NA,NA,Not Secure,975
https://www.inc.com/profile/preferred-home-services,8,Construction,2014,45,gopreferred.com,8 M,427%,NA,40.70%,Secure,976
https://www.inc.com/profile/ciconix,4.6,Government Services,2012,38,ciconix.com,4.6 M,427%,NA,NA,Secure,977
https://www.inc.com/profile/atlanta-office-technologies,6.3,Business Products & Services,2014,27,youraot.com,6.3 M,427%,NA,NA,Secure,978
https://www.inc.com/profile/seek-business-capital,8.8,Financial Services,2014,NA,seekcapital.com,8.8 M,426%,NA,55.88%,Secure,979
https://www.inc.com/profile/your-business-solutions,2,IT Management,2004,18,ybs.us,2 M,425%,NA,NA,Secure,980
https://www.inc.com/profile/nomatic,11,Consumer Products & Services,2014,20,nomatic.com,11 M,425%,546870,20.58%,Secure,981
https://www.inc.com/profile/farmgirl-flowers,23.4,Retail,2010,106,farmgirlflowers.com,23.4 M,425%,67840,50.58%,Secure,982
https://www.inc.com/profile/bombora,26.4,Advertising & Marketing,2014,95,bombora.com,26.4 M,425%,NA,35.75%,Secure,983
https://www.inc.com/profile/household-trends,5.6,Retail,2015,5,householdtrends.com,5.6 M,425%,NA,NA,Secure,984
https://www.inc.com/profile/sumo-communications,5.1,Telecommunications,2002,12,sumocom.com,5.1 M,424%,NA,NA,Not Secure,985
https://www.inc.com/profile/home-view-technologies,16.5,Security,2005,110,liveviewtech.com,16.5 M,424%,NA,19.05%,Secure,986
https://www.inc.com/profile/cloudhesive,4.1,IT Management,2014,42,cloudhesive.com,4.1 M,424%,NA,67.48%,Secure,987
https://www.inc.com/profile/braviant-holdings,67.3,Financial Services,2014,56,braviantholdings.com,67.3 M,424%,NA,58.91%,Secure,988
https://www.inc.com/profile/prosomnus-sleep-technologies,6.7,Health,2014,70,prosomnus.com,6.7 M,422%,NA,79.02%,Secure,989
https://www.inc.com/profile/jp-and-associates-realtors,8.9,Real Estate,2011,"1,478",jpar.com,8.9 M,422%,NA,37.35%,Secure,990
https://www.inc.com/profile/23rd-group,21.9,Construction,2014,80,23rdgroup.com,21.9 M,420%,NA,78.79%,Not Secure,991
https://www.inc.com/profile/tredence,18.8,Business Products & Services,2012,NA,tredence.com,18.8 M,419%,NA,69.94%,Secure,992
https://www.inc.com/profile/aps-building-services,21.5,Business Products & Services,2014,81,apshou.com,21.5 M,419%,NA,NA,Not Secure,993
https://www.inc.com/profile/courier-distribution-systems,69.9,Logistics & Transportation,2004,"2,048",courierds.com,69.9 M,419%,NA,94.74%,Secure,994
https://www.inc.com/profile/energy-toolbase,2,Energy,2014,22,energytoolbase.com,2 M,418%,56990,27.45%,Secure,995
https://www.inc.com/profile/pathfinder-consultants,2.9,Government Services,2010,42,pathfinderconsultants.com,2.9 M,417%,NA,100.00%,Secure,996
https://www.inc.com/profile/mission-critical-facilities-international,28.9,IT Management,2010,27,missioncriticalgroup.com,28.9 M,417%,NA,71.61%,Secure,997
https://www.inc.com/profile/xavier-creative-house,3.1,Advertising & Marketing,2013,6,xaviercreative.com,3.1 M,416%,NA,73.44%,Secure,998
https://www.inc.com/profile/fastexpert,4.4,Real Estate,2014,18,fastexpert.com,4.4 M,416%,NA,32.75%,Secure,999
https://www.inc.com/profile/beverly-hills-teddy-bear,50.4,Consumer Products & Services,1992,NA,plush.com,50.4 M,415%,NA,50.99%,Secure,1000
https://www.inc.com/profile/mod-pizza,311.8,Food & Beverage,2008,"6,000",modpizza.com,311.8 M,415%,608330,75.39%,Secure,1001
https://www.inc.com/profile/chandlee-and-sons-construction,12.3,Construction,2006,25,chandleeandsonsconstruction.com,12.3 M,414%,NA,50.00%,Secure,1002
https://www.inc.com/profile/cherryblowdrybar,5.6,Consumer Products & Services,2013,50,cherryblowdrybar.com,5.6 M,413%,NA,43.38%,Secure,1003
https://www.inc.com/profile/applied-development,2.3,Government Services,2011,25,applied-dev.com,2.3 M,413%,NA,NA,Not Secure,1004
https://www.inc.com/profile/definitive-healthcare,58.9,Software,2011,299,definitivehc.com,58.9 M,413%,65100,57.19%,Secure,1005
https://www.inc.com/profile/reliance-partners,10.1,Insurance,2009,118,reliancepartners.com,10.1 M,413%,NA,37.21%,Secure,1006
https://www.inc.com/profile/lief-labs,50.1,Health,2008,200,lieflabs.com,50.1 M,413%,NA,52.84%,Secure,1007
https://www.inc.com/profile/inseev-interactive,3.8,Advertising & Marketing,2013,NA,inseev.com,3.8 M,411%,NA,57.48%,Secure,1008
https://www.inc.com/profile/leeward-business-advisors,3.6,IT Management,2014,27,leewardba.com,3.6 M,410%,NA,0.71%,Secure,1009
https://www.inc.com/profile/e-bouchard-company,3.7,Retail,2014,3,birthdaygalore.com,3.7 M,410%,NA,100.00%,Secure,1010
https://www.inc.com/profile/pensionmark-financial-group,28.4,Financial Services,1988,273,pensionmark.com,28.4 M,410%,NA,55.11%,Secure,1011
https://www.inc.com/profile/shalepro-energy-services,44.3,Energy,2014,342,shalepro.com,44.3 M,410%,NA,96.27%,Secure,1012
https://www.inc.com/profile/senior-healthcare-direct,5.9,Insurance,2012,28,seniorhealthcaredirect.com,5.9 M,410%,NA,55.77%,Secure,1013
https://www.inc.com/profile/zippypaws,15.6,Consumer Products & Services,2011,18,zippypaws.com,15.6 M,409%,NA,50.85%,Secure,1014
https://www.inc.com/profile/stay-alfred,66.5,Travel & Hospitality,2011,229,stayalfred.com,66.5 M,409%,200980,41.02%,Secure,1015
https://www.inc.com/profile/cotn-wash,4.2,Consumer Products & Services,2006,7,dropps.com,4.2 M,409%,124860,35.09%,Secure,1016
https://www.inc.com/profile/fresh-consulting,32.5,Business Products & Services,2007,194,freshconsulting.com,32.5 M,408%,60040,58.52%,Secure,1017
https://www.inc.com/profile/nimbelink,11.7,Telecommunications,2013,18,nimbelink.com,11.7 M,407%,NA,51.45%,Secure,1018
